date,market,ticker,community,ari_stability,algorithm
2018-09-04,nifty50,MARUTI.NS,0,0.3099534800098883,leiden
2018-09-04,nifty50,NESTLEIND.NS,2,0.3099534800098883,leiden
2018-09-04,nifty50,NTPC.NS,0,0.3099534800098883,leiden
2018-09-04,nifty50,ONGC.NS,0,0.3099534800098883,leiden
2018-09-04,nifty50,POWERGRID.NS,3,0.3099534800098883,leiden
2018-09-04,nifty50,RELIANCE.NS,0,0.3099534800098883,leiden
2018-09-04,nifty50,SBIN.NS,3,0.3099534800098883,leiden
2018-09-04,nifty50,SHRIRAMFIN.NS,3,0.3099534800098883,leiden
2018-09-04,nifty50,SUNPHARMA.NS,1,0.3099534800098883,leiden
2018-09-04,nifty50,TATACONSUM.NS,1,0.3099534800098883,leiden
2018-09-04,nifty50,TATASTEEL.NS,1,0.3099534800098883,leiden
2018-09-04,nifty50,TCS.NS,2,0.3099534800098883,leiden
2018-09-04,nifty50,TECHM.NS,2,0.3099534800098883,leiden
2018-09-04,nifty50,TITAN.NS,1,0.3099534800098883,leiden
2018-09-04,nifty50,ULTRACEMCO.NS,0,0.3099534800098883,leiden
2018-09-04,nifty50,WIPRO.NS,2,0.3099534800098883,leiden
2018-10-08,nifty50,ADANIENT.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,ADANIPORTS.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,APOLLOHOSP.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,ASIANPAINT.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,AXISBANK.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,BAJAJ-AUTO.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,BAJAJFINSV.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,BAJFINANCE.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,BEL.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,BHARTIARTL.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,BPCL.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,BRITANNIA.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,CIPLA.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,DIVISLAB.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,DRREDDY.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,EICHERMOT.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,GRASIM.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,HCLTECH.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,HDFCBANK.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,HEROMOTOCO.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,HINDALCO.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,HINDUNILVR.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,ICICIBANK.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,INDUSINDBK.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,INFY.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,ITC.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,JSWSTEEL.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,KOTAKBANK.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,LT.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,M&M.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,MARUTI.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,NESTLEIND.NS,0,0.257075186373058,leiden
2018-10-08,nifty50,NTPC.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,ONGC.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,POWERGRID.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,RELIANCE.NS,3,0.257075186373058,leiden
2018-10-08,nifty50,SBIN.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,SHRIRAMFIN.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,SUNPHARMA.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,TATACONSUM.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,TATASTEEL.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,TCS.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,TECHM.NS,1,0.257075186373058,leiden
2018-10-08,nifty50,TITAN.NS,4,0.257075186373058,leiden
2018-10-08,nifty50,ULTRACEMCO.NS,2,0.257075186373058,leiden
2018-10-08,nifty50,WIPRO.NS,1,0.257075186373058,leiden
2018-11-07,nifty50,ADANIENT.NS,1,0.2733560845171885,leiden
2018-11-07,nifty50,ADANIPORTS.NS,4,0.2733560845171885,leiden
2018-11-07,nifty50,APOLLOHOSP.NS,1,0.2733560845171885,leiden
2018-11-07,nifty50,ASIANPAINT.NS,0,0.2733560845171885,leiden
2018-11-07,nifty50,AXISBANK.NS,3,0.2733560845171885,leiden
2018-11-07,nifty50,BAJAJ-AUTO.NS,0,0.2733560845171885,leiden
2018-11-07,nifty50,BAJAJFINSV.NS,0,0.2733560845171885,leiden
2018-11-07,nifty50,BAJFINANCE.NS,0,0.2733560845171885,leiden
2018-11-07,nifty50,BEL.NS,3,0.2733560845171885,leiden
2018-11-07,nifty50,BHARTIARTL.NS,0,0.2733560845171885,leiden
2018-11-07,nifty50,BPCL.NS,4,0.2733560845171885,leiden
2018-11-07,nifty50,BRITANNIA.NS,2,0.2733560845171885,leiden
2018-11-07,nifty50,CIPLA.NS,1,0.2733560845171885,leiden
2018-11-07,nifty50,DIVISLAB.NS,1,0.2733560845171885,leiden
2018-11-07,nifty50,DRREDDY.NS,1,0.2733560845171885,leiden
