date,market,ticker,community,ari_stability
2022-11-14,nifty50,BHARTIARTL.NS,3,0.8511140774206798
2022-11-14,nifty50,HCLTECH.NS,0,0.8511140774206798
2022-11-14,nifty50,HDFCBANK.NS,2,0.8511140774206798
2022-11-14,nifty50,HINDUNILVR.NS,1,0.8511140774206798
2022-11-14,nifty50,ICICIBANK.NS,3,0.8511140774206798
2022-11-14,nifty50,INFY.NS,0,0.8511140774206798
2022-11-14,nifty50,ITC.NS,1,0.8511140774206798
2022-11-14,nifty50,JSWSTEEL.NS,2,0.8511140774206798
2022-11-14,nifty50,KOTAKBANK.NS,3,0.8511140774206798
2022-11-14,nifty50,LT.NS,5,0.8511140774206798
2022-11-14,nifty50,M&M.NS,3,0.8511140774206798
2022-11-14,nifty50,MARUTI.NS,3,0.8511140774206798
2022-11-14,nifty50,NTPC.NS,2,0.8511140774206798
2022-11-14,nifty50,ONGC.NS,2,0.8511140774206798
2022-11-14,nifty50,POWERGRID.NS,2,0.8511140774206798
2022-11-14,nifty50,RELIANCE.NS,1,0.8511140774206798
2022-11-14,nifty50,SBIN.NS,3,0.8511140774206798
2022-11-14,nifty50,SUNPHARMA.NS,2,0.8511140774206798
2022-11-14,nifty50,TATASTEEL.NS,2,0.8511140774206798
2022-11-14,nifty50,TCS.NS,0,0.8511140774206798
2022-11-14,nifty50,TECHM.NS,0,0.8511140774206798
2022-11-14,nifty50,TITAN.NS,1,0.8511140774206798
2022-11-14,nifty50,ULTRACEMCO.NS,3,0.8511140774206798
2022-11-14,nifty50,WIPRO.NS,5,0.8511140774206798
2022-11-15,nifty50,ADANIENT.NS,1,0.5841962721045085
2022-11-15,nifty50,ADANIPORTS.NS,1,0.5841962721045085
2022-11-15,nifty50,ASIANPAINT.NS,1,0.5841962721045085
2022-11-15,nifty50,AXISBANK.NS,3,0.5841962721045085
2022-11-15,nifty50,BAJAJFINSV.NS,1,0.5841962721045085
2022-11-15,nifty50,BAJFINANCE.NS,1,0.5841962721045085
2022-11-15,nifty50,BHARTIARTL.NS,3,0.5841962721045085
2022-11-15,nifty50,HCLTECH.NS,0,0.5841962721045085
2022-11-15,nifty50,HDFCBANK.NS,1,0.5841962721045085
2022-11-15,nifty50,HINDUNILVR.NS,1,0.5841962721045085
2022-11-15,nifty50,ICICIBANK.NS,3,0.5841962721045085
2022-11-15,nifty50,INFY.NS,0,0.5841962721045085
2022-11-15,nifty50,ITC.NS,1,0.5841962721045085
2022-11-15,nifty50,JSWSTEEL.NS,4,0.5841962721045085
2022-11-15,nifty50,KOTAKBANK.NS,3,0.5841962721045085
2022-11-15,nifty50,LT.NS,1,0.5841962721045085
2022-11-15,nifty50,M&M.NS,5,0.5841962721045085
2022-11-15,nifty50,MARUTI.NS,5,0.5841962721045085
2022-11-15,nifty50,NTPC.NS,4,0.5841962721045085
2022-11-15,nifty50,ONGC.NS,4,0.5841962721045085
2022-11-15,nifty50,POWERGRID.NS,4,0.5841962721045085
2022-11-15,nifty50,RELIANCE.NS,1,0.5841962721045085
2022-11-15,nifty50,SBIN.NS,3,0.5841962721045085
2022-11-15,nifty50,SUNPHARMA.NS,4,0.5841962721045085
2022-11-15,nifty50,TATASTEEL.NS,4,0.5841962721045085
2022-11-15,nifty50,TCS.NS,0,0.5841962721045085
2022-11-15,nifty50,TECHM.NS,0,0.5841962721045085
2022-11-15,nifty50,TITAN.NS,1,0.5841962721045085
2022-11-15,nifty50,ULTRACEMCO.NS,5,0.5841962721045085
2022-11-15,nifty50,WIPRO.NS,1,0.5841962721045085
2022-11-16,nifty50,ADANIENT.NS,5,0.6756481952211489
2022-11-16,nifty50,ADANIPORTS.NS,5,0.6756481952211489
2022-11-16,nifty50,ASIANPAINT.NS,4,0.6756481952211489
2022-11-16,nifty50,AXISBANK.NS,2,0.6756481952211489
2022-11-16,nifty50,BAJAJFINSV.NS,4,0.6756481952211489
2022-11-16,nifty50,BAJFINANCE.NS,4,0.6756481952211489
2022-11-16,nifty50,BHARTIARTL.NS,2,0.6756481952211489
2022-11-16,nifty50,HCLTECH.NS,0,0.6756481952211489
2022-11-16,nifty50,HDFCBANK.NS,2,0.6756481952211489
2022-11-16,nifty50,HINDUNILVR.NS,4,0.6756481952211489
2022-11-16,nifty50,ICICIBANK.NS,2,0.6756481952211489
2022-11-16,nifty50,INFY.NS,0,0.6756481952211489
2022-11-16,nifty50,ITC.NS,4,0.6756481952211489
2022-11-16,nifty50,JSWSTEEL.NS,1,0.6756481952211489
2022-11-16,nifty50,KOTAKBANK.NS,2,0.6756481952211489
2022-11-16,nifty50,LT.NS,5,0.6756481952211489
2022-11-16,nifty50,M&M.NS,3,0.6756481952211489
2022-11-16,nifty50,MARUTI.NS,3,0.6756481952211489
2022-11-16,nifty50,NTPC.NS,1,0.6756481952211489
2022-11-16,nifty50,ONGC.NS,1,0.6756481952211489
2022-11-16,nifty50,POWERGRID.NS,1,0.6756481952211489
2022-11-16,nifty50,RELIANCE.NS,4,0.6756481952211489
2022-11-16,nifty50,SBIN.NS,2,0.6756481952211489
2022-11-16,nifty50,SUNPHARMA.NS,1,0.6756481952211489
2022-11-16,nifty50,TATASTEEL.NS,1,0.6756481952211489
2022-11-16,nifty50,TCS.NS,0,0.6756481952211489
2022-11-16,nifty50,TECHM.NS,0,0.6756481952211489
2022-11-16,nifty50,TITAN.NS,4,0.6756481952211489
2022-11-16,nifty50,ULTRACEMCO.NS,3,0.6756481952211489
