date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ABEV3.SA,WEGE3.SA,CMIG4.SA,RENT3.SA,SUZB3.SA,SBSP3.SA,ITSA4.SA,UGPA3.SA,CSAN3.SA,ENEV3.SA,RADL3.SA,FLRY3.SA,SMTO3.SA,BEEF3.SA,CSNA3.SA,GGBR4.SA,USIM5.SA,LREN3.SA,SANB11.SA,BBDC3.SA,YDUQ3.SA,MULT3.SA,EZTC3.SA,MRVE3.SA
2012-10-15,15.667037963867188,5.304955959320068,6.292928695678711,5.7535505294799805,5.49760103225708,4.452652454376221,7.69748592376709,2.628542423248291,2.1191489696502686,7.543478012084961,16.453237533569336,3.984790325164795,1.6806504726409912,6.568159103393555,5.774291515350342,148.3292999267578,3.712679147720337,6.276719570159912,5.6813836097717285,9.080727577209473,5.561478137969971,8.780774116516113,7.854174613952637,7.481195449829102,5.742732048034668,4.529767036437988,7.8917059898376465,14.500564575195312,8.404207229614258,7.066830635070801
2012-10-16,15.964457511901855,5.304955959320068,6.292928695678711,5.772851943969727,5.588215351104736,4.394824028015137,7.70083475112915,2.5614304542541504,2.1507089138031006,7.416693687438965,16.453237533569336,4.020726203918457,1.6863276958465576,6.483558654785156,5.811888217926025,147.49363708496094,3.759883403778076,6.251101970672607,5.648651599884033,9.344482421875,5.6050028800964355,8.96186351776123,8.041178703308105,7.476371765136719,5.7236504554748535,4.623630046844482,8.032549858093262,14.731629371643066,8.44141960144043,7.027320861816406
2012-10-17,16.020130157470703,5.270054817199707,6.231806755065918,5.770919322967529,5.614353179931641,4.441086292266846,7.741017818450928,2.5726158618927,2.1216416358947754,7.224410533905029,16.453237533569336,4.007533550262451,1.678756833076477,6.552775859832764,5.869851112365723,146.2401580810547,3.8477773666381836,6.174243927001953,5.6276092529296875,9.359554290771484,5.677544116973877,8.906147003173828,8.220391273498535,7.384661674499512,5.666413307189941,4.667088508605957,8.118377685546875,14.901394844055176,8.379396438598633,7.128920555114746
2012-10-18,15.943392753601074,5.235154628753662,6.245093822479248,5.755482196807861,5.652685165405273,4.414100170135498,7.850406169891357,2.6005799770355225,2.052722692489624,7.311045169830322,16.453237533569336,3.9006359577178955,1.6844350099563599,6.522011756896973,5.863585472106934,144.70811462402344,3.824989080429077,6.135815620422363,5.552792072296143,9.156086921691895,5.711397171020508,8.738980293273926,8.103513717651367,7.382730960845947,5.6816792488098145,4.667088508605957,8.142584800720215,14.663251876831055,8.317373275756836,6.8862104415893555
2012-10-19,15.602361679077148,5.176987171173096,6.120193004608154,5.693720817565918,5.637004375457764,4.375548839569092,7.710878849029541,2.628542423248291,2.1133339405059814,7.3300604820251465,16.453237533569336,3.8715226650238037,1.674971580505371,6.38357400894165,5.898049831390381,141.365478515625,3.743605375289917,6.0845746994018555,5.597213268280029,8.884794235229492,5.5179548263549805,8.358216285705566,7.791840076446533,7.215731620788574,5.582468032836914,4.651443004608154,8.142584800720215,14.429834365844727,8.354588508605957,6.818477630615234
2012-10-22,15.602361679077148,5.176987171173096,6.098932266235352,5.66476583480835,5.567309379577637,4.375548839569092,7.695254325866699,2.574852705001831,2.1083574295043945,7.3765435218811035,16.453237533569336,3.937936782836914,1.656046748161316,6.497403144836426,5.921547889709473,138.30140686035156,3.7908072471618652,6.148626327514648,5.611242294311523,8.281923294067383,5.60983943939209,8.390719413757324,8.010011672973633,7.183878421783447,5.532864093780518,4.599293231964111,8.228412628173828,14.524142265319824,8.311171531677246,6.643499851226807
2012-10-23,15.163277626037598,5.0420355796813965,5.979344367980957,5.4852705001831055,5.473211288452148,4.2406206130981445,7.634977340698242,2.5938689708709717,2.0759668350219727,7.399789810180664,16.453237533569336,3.8164823055267334,1.6030516624450684,6.483558654785156,5.816588401794434,139.27633666992188,3.730583906173706,6.000030994415283,5.611242294311523,8.289459228515625,5.508282661437988,8.335000991821289,7.86975622177124,7.133682727813721,5.418389320373535,4.550624847412109,8.173395156860352,14.229416847229004,8.202630043029785,6.395143985748291
2012-10-24,15.0567045211792,5.011787414550781,5.918222904205322,5.709161281585693,5.515030860900879,4.198215007781982,7.588094711303711,2.58380126953125,2.0734832286834717,7.249765872955322,16.453237533569336,3.853783369064331,1.6768648624420166,6.658912181854248,5.772725582122803,138.85850524902344,3.719191789627075,6.00771951675415,5.704762935638428,8.274389266967773,5.416396617889404,8.42786693572998,7.752880096435547,7.061285495758057,5.387864112854004,4.583651065826416,8.274626731872559,13.807363510131836,8.165416717529297,6.293544769287109
2012-10-25,15.90503215789795,5.0606489181518555,5.984661102294922,5.790224552154541,5.650949954986572,4.279171943664551,7.613770484924316,2.602816581726074,2.0510613918304443,7.22652530670166,16.453237533569336,3.81784725189209,1.6995761394500732,6.629687309265137,5.796224117279053,142.75823974609375,3.645946979522705,6.020528316497803,5.774903297424316,8.251782417297363,5.48410177230835,8.381434440612793,7.86975622177124,6.950270652770996,5.437469005584717,4.677513122558594,8.39566421508789,13.823871612548828,8.156111717224121,6.220168113708496
2012-10-26,15.785669326782227,5.176987171173096,6.0829854011535645,5.711087703704834,5.555110454559326,4.198215007781982,7.6472554206848145,2.6005799770355225,2.0361080169677734,7.285688400268555,16.453237533569336,3.8510539531707764,1.6768648624420166,6.518937587738037,5.971676349639893,140.2512664794922,3.6540846824645996,5.854001998901367,5.891803741455078,8.206565856933594,5.3535284996032715,8.158549308776855,7.5580854415893555,6.950270652770996,5.342076301574707,4.63231897354126,8.494696617126465,13.793217658996582,8.094087600708008,5.932301998138428
