date,YUM,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WSM,WMB,WTW,TSN,WYNN,XEL,USB,ZBH,AOS,ABT,UDR,ACN,ADBE,AMD,AES,AFL,A,APD,ULTA,AKAM,ALB
2022-12-28,120.93000030517578,149.60140991210938,340.7099914550781,83.96035766601562,37.618228912353516,59.977272033691406,229.0236358642578,22.736324310302734,27.112346649169922,53.867103576660156,28.441753387451172,231.0874786376953,54.21302032470703,77.47364044189453,63.16748046875,36.785850524902344,122.40850830078125,53.18437576293945,100.57572937011719,32.582950592041016,249.20578002929688,328.3299865722656,62.56999969482422,24.22610092163086,66.19598388671875,144.29771423339844,283.3282165527344,463.5199890136719,83.5,204.19725036621094
2022-12-29,121.56594848632812,151.02737426757812,345.8800048828125,84.26062774658203,37.81034469604492,60.893035888671875,236.68942260742188,23.759876251220703,27.723102569580078,54.62638473510742,28.65906524658203,235.23118591308594,54.744606018066406,78.60543060302734,63.61503601074219,37.38650894165039,124.19619750976562,54.01815414428711,102.8888931274414,33.41598892211914,254.1876678466797,337.5799865722656,64.81999969482422,24.645267486572266,66.76097106933594,147.22088623046875,284.94781494140625,464.8299865722656,84.69999694824219,207.46949768066406
2022-12-30,119.77970886230469,149.13558959960938,342.5799865722656,82.8034439086914,37.77374267578125,60.634033203125,233.09425354003906,23.744821548461914,27.439851760864258,53.86241149902344,28.598222732543945,234.59808349609375,55.15214920043945,79.7759017944336,62.75571823120117,37.42082977294922,123.8755874633789,53.624691009521484,102.40387725830078,33.261409759521484,252.72901916503906,336.5299987792969,64.7699966430664,24.602500915527344,66.63129425048828,146.0352325439453,283.5405578613281,469.07000732421875,84.30000305175781,206.8875732421875
2023-01-03,118.7322998046875,149.27821350097656,345.5899963378906,83.15670013427734,38.23116683959961,61.92903137207031,232.1632843017578,23.63945960998535,27.315933227539062,53.464027404785156,27.9462833404541,235.17359924316406,56.34822463989258,82.81332397460938,62.719913482666016,38.30465316772461,123.66184997558594,55.198577880859375,102.2080078125,33.14117431640625,255.96820068359375,336.9200134277344,64.0199966430664,24.046463012695312,66.29786682128906,146.4158172607422,281.9860534667969,471.6300048828125,84.97000122070312,204.6361083984375
2023-01-04,120.34082794189453,149.1641387939453,349.7699890136719,83.70425415039062,39.0179328918457,63.67728042602539,238.82872009277344,24.873735427856445,27.6434383392334,55.38566970825195,28.12013053894043,236.43016052246094,57.15446853637695,87.93050384521484,63.256980895996094,39.497379302978516,124.80831146240234,56.82867431640625,103.72834014892578,33.70798873901367,255.09683227539062,341.4100036621094,64.66000366210938,23.336442947387695,66.6127700805664,148.0064239501953,282.0044250488281,483.5199890136719,85.86000061035156,213.2890167236328
2023-01-05,119.42434692382812,146.28369140625,347.0299987792969,81.61121368408203,38.8075065612793,62.336029052734375,231.46006774902344,26.51442527770996,26.82023811340332,54.74824523925781,27.833280563354492,236.38217163085938,57.021568298339844,88.35611724853516,61.97698211669922,39.188472747802734,122.49595642089844,55.62952423095703,103.34593200683594,32.31672286987305,249.0731658935547,328.44000244140625,62.33000183105469,22.130271911621094,66.22377014160156,148.43582153320312,277.6169738769531,488.94000244140625,84.62000274658203,208.55711364746094
2023-01-06,121.84648895263672,151.61676025390625,322.2099914550781,83.6954345703125,39.1551628112793,64.54678344726562,230.2715301513672,27.974485397338867,27.979795455932617,58.00567626953125,28.302669525146484,243.08689880371094,58.536590576171875,90.51327514648438,63.81195068359375,39.73764419555664,122.12676239013672,57.55941390991211,104.77300262451172,33.57469177246094,254.9737091064453,332.75,63.959999084472656,22.60931968688965,68.3910903930664,144.10305786132812,285.3066101074219,486.19000244140625,85.8499984741211,211.44778442382812
2023-01-09,121.350830078125,150.428466796875,320.3999938964844,85.27622985839844,38.78007125854492,64.07504272460938,238.42266845703125,28.29058265686035,27.81161880493164,57.26044845581055,28.363521575927734,244.65040588378906,58.21763610839844,91.24845123291016,64.42957305908203,39.99506378173828,122.4668197631836,57.60626220703125,104.6051025390625,33.37515640258789,259.2735900878906,341.9800109863281,67.23999786376953,23.310781478881836,66.17745971679688,143.9079132080078,286.6771240234375,484.760009765625,86.87999725341797,213.69921875
2023-01-10,121.01417541503906,147.26284790039062,335.92999267578125,85.41754913330078,38.752620697021484,63.816036224365234,243.5727996826172,28.727094650268555,27.315933227539062,58.919639587402344,27.937585830688477,243.03892517089844,58.10246276855469,94.28587341308594,64.54592895507812,40.0379638671875,121.93245697021484,56.07920455932617,106.19072723388672,33.4792594909668,260.3912658691406,338.70001220703125,68.05000305175781,23.293670654296875,66.68688201904297,151.48045349121094,287.59686279296875,488.6199951171875,87.38999938964844,213.60385131835938
2023-01-11,121.28539276123047,149.24017333984375,342.6600036621094,86.72460174560547,39.10026550292969,66.44305419921875,248.94090270996094,28.915246963500977,28.271900177001953,60.977210998535156,28.189666748046875,246.6838836669922,58.306236267089844,93.09605407714844,65.14566040039062,40.424095153808594,120.7859878540039,58.627410888671875,105.537841796875,34.936771392822266,267.3049621582031,342.92999267578125,69.05999755859375,23.721391677856445,66.60352325439453,154.3494415283203,287.6888427734375,493.54998779296875,88.7300033569336,225.681640625
2023-01-12,120.53721618652344,145.1429443359375,335.70001220703125,85.54119110107422,39.18260955810547,66.69280242919922,245.71212768554688,28.569047927856445,28.440078735351562,60.274169921875,28.650367736816406,244.33383178710938,57.43798065185547,95.38863372802734,64.40272521972656,40.83598327636719,119.69783020019531,57.52193832397461,104.33853912353516,35.10160446166992,269.9296875,344.5400085449219,70.80000305175781,23.687177658081055,66.50164031982422,152.71005249023438,285.3341369628906,491.8299865722656,88.63999938964844,232.02586364746094
2023-01-13,121.7810287475586,146.57838439941406,339.0799865722656,84.56089782714844,40.454227447509766,65.81405639648438,248.29710388183594,28.012117385864258,28.165679931640625,60.23197555541992,28.519989013671875,244.25711059570312,57.57088088989258,96.9750747680664,63.704532623291016,40.61288070678711,119.87269592285156,58.205833435058594,106.35297393798828,34.832664489746094,268.31298828125,344.3800048828125,71.0,23.83260154724121,67.47415161132812,153.12962341308594,286.4287414550781,490.989990234375,88.69999694824219,231.09091186523438
2023-01-17,121.8839111328125,146.74949645996094,332.25,83.93387603759766,40.36274719238281,66.3320541381836,250.61471557617188,28.087377548217773,28.06831169128418,59.449256896972656,28.49390411376953,241.90713500976562,57.90754699707031,94.80823516845703,63.63292694091797,40.70726776123047,119.51322937011719,56.238468170166016,106.24055480957031,35.11027908325195,270.91876220703125,344.3800048828125,71.58999633789062,23.610185623168945,67.09441375732422,151.6463623046875,281.8113098144531,494.5899963378906,88.87999725341797,231.8922882080078
2023-01-18,120.37825012207031,143.45082092285156,328.8900146484375,81.7171859741211,39.68577194213867,66.27655029296875,252.07058715820312,28.200267791748047,27.73195457458496,58.30564498901367,27.537734985351562,241.03427124023438,56.58743667602539,95.14679718017578,61.547332763671875,39.3086051940918,118.60966491699219,56.341514587402344,104.47908020019531,34.702518463134766,264.2807922363281,341.30999755859375,70.52999877929688,23.028484344482422,66.57574462890625,150.34848022460938,278.6011657714844,500.0799865722656,87.80000305175781,232.58871459960938
2023-01-19,117.88126373291016,143.06103515625,332.0400085449219,81.07249450683594,39.29238510131836,66.27655029296875,252.3380126953125,28.260478973388672,27.528366088867188,56.20207595825195,27.755046844482422,241.44674682617188,56.25077819824219,95.69818115234375,60.86705017089844,39.15414047241211,118.48336791992188,54.139949798583984,104.75080108642578,34.36418151855469,259.5163269042969,342.5299987792969,67.70999908447266,22.78896141052246,65.46429443359375,149.17742919921875,275.84173583984375,488.1199951171875,86.58999633789062,228.11436462402344
2023-01-20,118.42366790771484,144.55355834960938,338.75,82.20291900634766,40.17977523803711,67.3680648803711,257.0622863769531,28.945354461669922,28.351560592651367,58.34336853027344,27.346500396728516,242.72242736816406,57.32279586791992,96.02705383300781,61.3593635559082,39.86634826660156,120.5625228881836,55.4140510559082,105.70648956298828,34.68517303466797,266.724853515625,356.3800048828125,70.06999969482422,23.03704261779785,65.8069839477539,152.15380859375,279.99005126953125,491.25,88.12999725341797,237.0630340576172
2023-01-23,118.46109771728516,145.13340759277344,343.70001220703125,81.98211669921875,41.19524383544922,68.70932006835938,261.57855224609375,31.4515380859375,28.64366340637207,58.36695861816406,27.537734985351562,243.25,58.60747528076172,97.01375579833984,60.87601089477539,40.90462875366211,122.35994720458984,56.40709686279297,106.82144927978516,34.64180374145508,265.65020751953125,364.9800109863281,76.52999877929688,23.019935607910156,66.26081085205078,155.2179412841797,283.9636535644531,500.4700012207031,89.19000244140625,248.65432739257812
2023-01-24,120.18183898925781,144.75315856933594,334.0299987792969,82.02627563476562,40.66465377807617,69.2643051147461,256.0381774902344,30.932241439819336,28.502038955688477,56.82936477661133,27.32911491394043,242.4250946044922,57.80122756958008,95.89163208007812,61.17137908935547,40.046546936035156,121.91300964355469,56.83804702758789,105.43476867675781,35.24909210205078,261.3992614746094,361.32000732421875,74.69999694824219,23.088363647460938,67.42784881591797,151.9293212890625,288.21319580078125,501.5299987792969,87.75,252.3654327392578
2023-01-25,120.82713317871094,145.55169677734375,334.3599853515625,81.90264892578125,41.478858947753906,68.3208236694336,258.1591796875,31.090288162231445,28.98887825012207,58.67353439331055,27.294349670410156,243.22122192382812,58.306236267089844,95.3692855834961,61.36832046508789,42.17458724975586,121.3495101928711,56.69751739501953,104.001220703125,35.22305679321289,259.7731018066406,358.1700134277344,74.91000366210938,23.105472564697266,67.6964340209961,151.99765014648438,287.0266418457031,502.6300048828125,86.62000274658203,258.51885986328125
2023-01-26,120.677490234375,144.97183227539062,333.5400085449219,82.00861358642578,41.90882873535156,68.61681365966797,267.69384765625,32.93418502807617,29.78551483154297,59.475341796875,27.32042694091797,243.15403747558594,58.02272033691406,99.49011993408203,61.583133697509766,41.788448333740234,121.93245697021484,55.13299560546875,104.06683349609375,35.59611892700195,260.8191833496094,365.82000732421875,75.16000366210938,23.627296447753906,67.57603454589844,152.45632934570312,291.22088623046875,506.82000732421875,87.45999908447266,266.59930419921875
2023-01-27,119.82649230957031,145.07638549804688,333.1300048828125,81.92913818359375,42.192420959472656,69.55106353759766,266.23687744140625,33.84483337402344,30.37856674194336,59.744178771972656,27.389963150024414,240.38201904296875,58.226505279541016,99.62554931640625,61.251956939697266,41.925743103027344,122.30162811279297,56.547630310058594,103.0174331665039,36.41162109375,263.681640625,370.7099914550781,75.4000015258789,23.071258544921875,67.52973175048828,151.9293212890625,288.9582214355469,505.6700134277344,87.41999816894531,268.7649230957031
2023-01-30,120.677490234375,145.5421905517578,324.32000732421875,81.79666900634766,42.34794998168945,68.93131256103516,259.4972229003906,33.29542922973633,29.918283462524414,61.13555145263672,26.972728729248047,239.61465454101562,56.79121398925781,96.1141357421875,60.956573486328125,41.87425994873047,122.2530746459961,56.07686233520508,102.88628387451172,35.88241195678711,260.8762512207031,363.4200134277344,72.44999694824219,22.626426696777344,67.6501235961914,148.0747528076172,288.72821044921875,507.9700012207031,87.33999633789062,259.4728698730469
2023-01-31,122.0522232055664,147.09173583984375,328.5799865722656,83.0065689086914,42.87855529785156,69.41230773925781,263.24371337890625,33.077178955078125,30.475934982299805,63.644744873046875,28.024513244628906,243.81588745117188,58.253074645996094,100.25431823730469,61.55628967285156,42.732330322265625,123.72013854980469,63.74082946777344,103.57962036132812,36.94951248168945,265.3744201660156,370.3399963378906,75.1500015258789,23.59573745727539,68.0761947631836,148.40655517578125,294.80816650390625,513.9600219726562,88.94999694824219,268.50738525390625
2023-02-01,120.6494369506836,146.7875518798828,338.0299987792969,83.81023406982422,43.29938888549805,69.2643051147461,269.1805419921875,32.603031158447266,30.98932647705078,65.776611328125,27.694202423095703,242.89508056640625,57.703773498535156,100.91210174560547,62.30817413330078,42.23465347290039,124.16706085205078,65.86865997314453,104.76952362060547,37.15773010253906,269.70147705078125,383.9200134277344,84.63999938964844,23.070621490478516,67.87242126464844,151.69512939453125,292.6190185546875,523.5900268554688,89.58000183105469,272.7527160644531
2023-02-02,119.90128326416016,142.91845703125,344.239990234375,83.827880859375,43.48351287841797,70.5500717163086,279.3792724609375,33.55131912231445,31.608936309814453,67.71038055419922,27.998435974121094,244.3626708984375,57.703773498535156,99.5965347290039,62.26340866088867,42.17458724975586,123.78815460205078,66.2829360961914,105.17241668701172,38.52847671508789,279.6868896484375,392.2300109863281,88.30999755859375,22.8295841217041,63.81562042236328,151.743896484375,271.8037414550781,520.8300170898438,91.27999877929688,276.8072814941406
2023-02-03,118.77906036376953,143.60292053222656,341.3900146484375,82.62682342529297,43.805755615234375,70.13381958007812,270.4591369628906,32.550350189208984,31.219467163085938,66.26241302490234,27.885433197021484,242.08938598632812,56.72919464111328,99.5965347290039,60.849159240722656,42.30329895019531,125.7701644897461,65.01188659667969,104.74141693115234,37.6348876953125,275.0460205078125,379.3299865722656,86.08999633789062,22.588552474975586,64.26946258544922,150.81687927246094,262.16412353515625,520.760009765625,89.33000183105469,274.02154541015625
2023-02-06,120.69620513916016,144.32537841796875,337.0400085449219,82.86528015136719,43.897823333740234,68.93131256103516,265.7908935546875,31.797739028930664,30.316606521606445,63.50325012207031,27.55512046813965,243.37466430664062,54.11556625366211,99.57718658447266,61.583133697509766,42.00297546386719,124.86660766601562,63.54309844970703,103.76700592041016,37.03626251220703,270.538330078125,375.2300109863281,83.68000030517578,22.56272315979004,64.44544982910156,148.5626983642578,260.3337097167969,518.0,87.48999786376953,264.0806884765625
2023-02-07,120.95806121826172,143.85955810546875,343.6300048828125,82.2735595703125,44.31212615966797,69.30131530761719,269.96356201171875,32.42240905761719,30.36971664428711,63.078765869140625,27.911510467529297,245.72467041015625,54.407936096191406,100.15758514404297,61.65473556518555,42.62078094482422,127.2177963256836,62.7333869934082,104.9288101196289,38.05999755859375,273.7146301269531,383.82000732421875,85.91000366210938,22.743501663208008,64.78814697265625,150.77784729003906,262.210205078125,524.9600219726562,88.16000366210938,266.4943542480469
2023-02-08,122.90327453613281,143.4127655029297,342.2900085449219,80.9488525390625,44.422607421875,69.37532043457031,262.7183837890625,32.16651916503906,30.130727767944336,60.79595947265625,27.650739669799805,246.62628173828125,53.14098358154297,100.23497772216797,60.732791900634766,42.105934143066406,127.04289245605469,62.33796691894531,103.25167083740234,38.83212661743164,270.75701904296875,378.3599853515625,84.69000244140625,22.519683837890625,65.26051330566406,150.6900177001953,264.2061462402344,523.219970703125,86.2300033569336,255.81895446777344
