date,HCLTECH.NS,RELIANCE.NS,HDFCBANK.NS,TCS.NS,ICICIBANK.NS,INFY.NS,SBIN.NS,BHARTIARTL.NS,HINDUNILVR.NS,ITC.NS,KOTAKBANK.NS,LT.NS,AXISBANK.NS,BAJFINANCE.NS,WIPRO.NS,ASIANPAINT.NS,MARUTI.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,M&M.NS,TATASTEEL.NS,ADANIENT.NS,ADANIPORTS.NS,BAJAJFINSV.NS,TECHM.NS,JSWSTEEL.NS
2013-10-17,191.30726623535156,185.68499755859375,148.02099609375,782.072265625,156.03663635253906,297.98712158203125,139.88722229003906,293.2659912109375,490.62115478515625,144.95947265625,67.1401138305664,463.33837890625,210.0706024169922,12.229360580444336,80.511474609375,439.14666748046875,1289.572021484375,567.055419921875,229.1376953125,1868.8941650390625,101.47915649414062,76.76959228515625,33.20308303833008,386.8127746582031,21.715240478515625,23.63115882873535,141.25906372070312,62.842796325683594,270.2716064453125,69.02031707763672
2013-10-18,194.76051330566406,191.02134704589844,153.08926391601562,786.5974731445312,163.14393615722656,302.18548583984375,143.6232147216797,300.07928466796875,491.5131530761719,148.75657653808594,69.57039642333984,482.79864501953125,221.53842163085938,12.237974166870117,82.36568450927734,439.59808349609375,1327.254638671875,577.8883666992188,229.99160766601562,1873.2325439453125,102.3636474609375,77.9996109008789,33.84945297241211,394.61383056640625,23.0317440032959,24.812721252441406,143.7051239013672,64.78771209716797,271.4111328125,71.28363800048828
2013-10-21,191.49270629882812,192.61380004882812,151.87876892089844,768.4225463867188,163.37034606933594,304.0909118652344,144.22283935546875,296.8829345703125,493.8649597167969,144.62387084960938,71.10791015625,512.4182739257812,225.30355834960938,12.342794418334961,82.30062866210938,465.6905822753906,1373.522216796875,576.7914428710938,228.71075439453125,1867.702392578125,102.97736358642578,78.96224212646484,33.84945297241211,396.8490905761719,23.535932540893555,28.017784118652344,147.60934448242188,63.820213317871094,273.0453796386719,73.6875991821289
2013-10-22,196.23536682128906,190.7154998779297,151.3696746826172,774.9879150390625,163.35414123535156,304.7200012207031,144.5420684814453,296.2099914550781,493.8243103027344,143.30223083496094,70.33914947509766,517.87158203125,230.1511993408203,12.405972480773926,83.7319564819336,472.37164306640625,1368.6876220703125,583.6475219726562,226.575927734375,1869.6568603515625,103.2661361694336,79.55049896240234,34.682926177978516,391.4844970703125,23.805538177490234,27.430543899536133,150.33767700195312,64.05342102050781,273.2043762207031,73.79308319091797
2013-10-23,195.83718872070312,189.14413452148438,149.3785858154297,764.527587890625,165.8768768310547,303.11993408203125,148.10549926757812,292.5929870605469,498.4466247558594,143.32318115234375,70.4383544921875,525.5947265625,231.86614990234375,12.303545951843262,80.09673309326172,471.4236755371094,1381.5648193359375,568.0154418945312,227.52471923828125,1846.8209228515625,101.89431762695312,77.73220825195312,34.223670959472656,387.08099365234375,23.472909927368164,28.039011001586914,149.5850372314453,63.854942321777344,274.2908630371094,73.8545913696289
2013-10-24,186.6350860595703,186.56036376953125,151.43756103515625,745.0728759765625,165.09254455566406,301.65667724609375,148.25648498535156,294.10711669921875,494.27044677734375,143.8057098388672,70.13581085205078,534.6190795898438,231.31048583984375,12.203991889953613,76.58348846435547,471.8307189941406,1368.054931640625,568.1525268554688,229.4697723388672,1860.0743408203125,102.4538803100586,76.63587188720703,33.67935562133789,397.5867614746094,23.259328842163086,29.40452766418457,145.72779846191406,64.22209167480469,271.56134033203125,74.38196563720703
2013-10-25,190.89988708496094,187.087646484375,152.1729278564453,768.506103515625,165.30279541015625,303.73541259765625,148.485107421875,288.9341125488281,481.6601257324219,142.67286682128906,69.92253112792969,524.5704956054688,228.1584930419922,12.308332443237305,78.25066375732422,464.773681640625,1363.3558349609375,558.4166870117188,231.6520233154297,1858.8348388671875,102.50801086425781,77.6520004272461,34.087589263916016,387.9303894042969,22.538053512573242,27.4376163482666,135.8495330810547,63.21491241455078,272.3210144042969,74.74674987792969
2013-10-28,188.0861358642578,187.87860107421875,151.1208038330078,767.0940551757812,164.13848876953125,302.9968566894531,144.55503845214844,285.4853210449219,477.8487548828125,137.5961456298828,70.2796401977539,534.4806518554688,228.30221557617188,12.199206352233887,78.69795227050781,453.78094482421875,1367.557861328125,552.0177001953125,237.96165466308594,1853.685791015625,103.53688049316406,77.03697967529297,33.59430694580078,388.4444885253906,21.86930274963379,29.326696395874023,136.5081024169922,62.60464096069336,267.6744689941406,75.5158462524414
2013-10-29,191.2272186279297,189.15464782714844,155.3292694091797,769.26806640625,173.78463745117188,304.1046447753906,150.16758728027344,286.9993896484375,490.3371887207031,137.57516479492188,72.71487426757812,540.930419921875,239.5879669189453,12.34375286102295,79.13709259033203,469.5689697265625,1477.7144775390625,564.9072875976562,242.08897399902344,1893.9708251953125,104.90875244140625,78.10657501220703,34.155635833740234,402.66082763671875,22.818159103393555,30.0837459564209,136.5081024169922,62.09359359741211,268.95538330078125,75.81029510498047
2013-10-30,192.17401123046875,189.43943786621094,153.71148681640625,777.500244140625,177.7223358154297,303.03790283203125,148.49375915527344,302.8130187988281,497.6358337402344,139.75694274902344,73.21581268310547,537.830078125,234.1271209716797,12.59981632232666,77.54313659667969,477.9378662109375,1478.979736328125,565.4099731445312,243.08522033691406,1879.2869873046875,104.18672180175781,78.7483139038086,34.07058334350586,400.4925842285156,22.870683670043945,29.86441421508789,137.77816772460938,62.29702377319336,274.7855224609375,74.61490631103516
2013-10-31,193.8375244140625,192.93017578125,154.03956604003906,784.9708251953125,181.27194213867188,301.76153564453125,155.02520751953125,308.78515625,499.02685546875,140.55409240722656,74.63927459716797,539.0758056640625,234.28042602539062,12.9520845413208,77.69766235351562,488.0711364746094,1478.57275390625,556.5427856445312,253.52212524414062,1875.3779296875,106.02783203125,79.73767852783203,34.46181106567383,396.9161376953125,23.451902389526367,29.383296966552734,136.88441467285156,63.3191032409668,274.02587890625,75.7179946899414
2013-11-01,195.20892333984375,191.56973266601562,154.71835327148438,779.6004028320312,183.29336547851562,298.7347106933594,162.12184143066406,308.8692626953125,498.2494812011719,137.63809204101562,74.2474365234375,543.78173828125,233.5522918701172,13.088973045349121,78.48651123046875,491.10198974609375,1478.5274658203125,552.7031860351562,248.2562255859375,1871.230224609375,103.89791107177734,78.21353912353516,33.305145263671875,413.6583557128906,23.53943634033203,28.845582962036133,136.27291870117188,64.40071105957031,269.5736999511719,76.06078338623047
2013-11-05,194.83734130859375,191.87559509277344,153.01007080078125,758.935791015625,177.2371826171875,297.74560546875,161.85867309570312,302.47650146484375,487.6527404785156,133.841064453125,73.93992614746094,535.5880126953125,235.10433959960938,12.837692260742188,78.08800506591797,495.9876403808594,1466.8704833984375,541.047607421875,245.40980529785156,1860.3603515625,102.47193145751953,78.7483139038086,32.36960220336914,405.32080078125,23.735506057739258,29.751203536987305,142.85841369628906,66.08267974853516,268.3812255859375,76.201416015625
2013-11-06,191.6608428955078,189.53431701660156,151.34707641601562,777.1845092773438,174.71449279785156,301.41961669921875,156.12962341308594,299.1119689941406,481.229248046875,133.71517944335938,72.55616760253906,533.5947875976562,232.4217987060547,13.144970893859863,78.46210479736328,499.7425842285156,1459.0086669921875,550.6920776367188,235.9216766357422,1855.879150390625,101.74989318847656,81.60948181152344,32.74382400512695,402.07965087890625,23.339859008789062,29.630931854248047,141.9646759033203,66.3208236694336,277.93914794921875,75.9245376586914
2013-11-07,195.20892333984375,186.85562133789062,150.55514526367188,788.6503295898438,170.03289794921875,306.11029052734375,151.21592712402344,292.92950439453125,482.7430419921875,134.44940185546875,72.87358093261719,530.0791625976562,224.4316864013672,13.490058898925781,78.38890075683594,498.8832092285156,1455.619873046875,553.800048828125,229.65953063964844,1845.581298828125,102.41779327392578,81.66294860839844,32.335594177246094,401.4537658691406,24.215192794799805,29.89978790283203,139.5186309814453,66.32579040527344,279.219970703125,76.4299545288086
2013-11-08,197.1909637451172,184.7569580078125,147.63633728027344,777.091552734375,169.7822265625,306.3337097167969,150.49978637695312,289.3546142578125,478.8153381347656,134.0718231201172,72.1544189453125,539.740234375,214.44886779785156,13.35556411743164,78.32386016845703,503.5877685546875,1428.283935546875,549.8236083984375,222.40113830566406,1836.9521484375,100.12538146972656,81.58271789550781,32.67577362060547,392.7809143066406,24.911958694458008,30.699281692504883,139.61273193359375,66.5887451171875,295.92425537109375,76.15309143066406
2013-11-11,195.01425170898438,182.21534729003906,148.0323028564453,778.5037841796875,167.72848510742188,306.5661315917969,147.0528564453125,286.8311462402344,470.5506591796875,132.85507202148438,70.66154479980469,522.4390258789062,206.39170837402344,13.513033866882324,78.33199310302734,494.4498291015625,1430.09130859375,544.9326782226562,219.93423461914062,1815.832275390625,97.5441665649414,80.37944030761719,32.64176940917969,388.91387939453125,25.265592575073242,33.09070587158203,141.02389526367188,66.49945068359375,299.8640441894531,75.28289794921875
2013-11-12,194.20028686523438,179.83193969726562,146.15431213378906,775.716552734375,163.7746124267578,304.218505859375,144.34365844726562,284.0974426269531,470.0598449707031,134.21865844726562,71.04344177246094,514.2452392578125,200.77755737304688,13.50920295715332,78.49462890625,479.9283447265625,1434.203125,546.6240234375,219.93423461914062,1796.6671142578125,95.97378540039062,79.76444244384766,32.43764877319336,393.36212158203125,24.680866241455078,32.24875259399414,137.54298400878906,66.99559783935547,297.78814697265625,73.55575561523438
2013-11-13,193.97906494140625,178.10240173339844,143.3826141357422,761.537353515625,164.12229919433594,303.7809753417969,146.4230194091797,279.6814270019531,476.85150146484375,131.80618286132812,71.24678802490234,509.2347717285156,197.4722900390625,13.4115629196167,78.44583892822266,473.0522155761719,1427.3350830078125,555.90283203125,220.93048095703125,1779.6470947265625,97.05683135986328,79.95159912109375,32.65878677368164,400.2690734863281,25.0520076751709,32.44684982299805,136.64923095703125,66.72767639160156,293.35369873046875,73.22174835205078
2013-11-14,191.9351348876953,179.6315460205078,145.30584716796875,753.0635986328125,170.13800048828125,305.80487060546875,148.67063903808594,285.90594482421875,474.8057861328125,131.9320068359375,71.9808349609375,520.1691284179688,210.21429443359375,13.640348434448242,79.09645080566406,464.276123046875,1457.246337890625,547.355224609375,221.68954467773438,1789.8973388671875,97.5080795288086,81.7164306640625,32.65878677368164,413.59124755859375,26.28447723388672,34.56235122680664,143.75216674804688,68.3649673461914,295.3942565917969,76.01243591308594
