date,market,ari_stability,market_volatility
2020-04-08,sp500,0.1482291807613095,43.34999847412109
2020-05-08,sp500,0.2990148853971162,27.979999542236328
2020-06-09,sp500,0.3542213130685471,27.56999969482422
2020-07-09,sp500,0.4956536623554136,29.26000022888184
2020-08-07,sp500,0.5470961651077123,22.209999084472656
2020-09-08,sp500,0.4301143680100976,31.459999084472656
2020-10-07,sp500,0.2105557709195779,28.059999465942383
2020-11-05,sp500,0.3691273398924828,27.57999992370605
2020-12-07,sp500,0.2839344957521154,21.299999237060547
2021-01-07,sp500,0.3236355876471372,22.3700008392334
2021-02-08,sp500,0.4131471917477743,21.239999771118164
2021-03-10,sp500,0.4166649614169256,22.559999465942383
2021-04-09,sp500,0.5630096697036597,16.690000534057617
2021-05-10,sp500,0.4530040758897598,19.65999984741211
2021-06-09,sp500,0.3694886117704871,17.889999389648438
2021-07-09,sp500,0.5447647368500159,16.18000030517578
2021-08-09,sp500,0.4403199362179761,16.719999313354492
2021-09-08,sp500,0.4215712345569467,17.959999084472656
2021-10-07,sp500,0.3789295834452968,19.540000915527344
2021-11-05,sp500,0.3409801751038424,16.479999542236328
2021-12-07,sp500,0.4543819698281938,21.88999938964844
2022-01-06,sp500,0.4791198437618573,19.61000061035156
2022-02-07,sp500,0.3613757686693589,22.86000061035156
2022-03-09,sp500,0.3960592506382893,32.45000076293945
2022-04-07,sp500,0.472545065460662,21.549999237060547
2022-05-09,sp500,0.4344914041820838,34.75
2022-06-08,sp500,0.4954819768315908,23.959999084472656
2022-07-11,sp500,0.5388358621159568,26.170000076293945
2022-08-09,sp500,0.4428145527314709,21.770000457763672
2022-09-08,sp500,0.3332064624038905,23.61000061035156
2022-10-07,sp500,0.3561068562048747,31.36000061035156
2022-11-07,sp500,0.3244914773372806,24.350000381469727
2022-12-07,sp500,0.3368617936290968,22.68000030517578
2023-01-09,sp500,0.3558998249156427,21.96999931335449
2023-02-08,sp500,0.3487211967435779,19.6299991607666
2023-03-10,sp500,0.4280418868488509,24.799999237060547
2023-04-11,sp500,0.3925920130323658,19.100000381469727
2023-05-10,sp500,0.3135778892411576,16.940000534057617
2023-06-09,sp500,0.3425586227022534,13.829999923706056
2023-07-12,sp500,0.5555179912601143,13.539999961853027
2023-08-10,sp500,0.3644802522065747,15.850000381469728
2023-09-11,sp500,0.4876103904298197,13.800000190734863
2023-10-10,sp500,0.4145538543408152,17.030000686645508
2023-11-08,sp500,0.3405843684297075,14.449999809265137
2023-12-08,sp500,0.3513657331040034,12.350000381469728
2024-01-10,sp500,0.4581468257382318,12.6899995803833
2024-02-09,sp500,0.3011084831666783,12.93000030517578
2024-03-12,sp500,0.3540747149796294,13.84000015258789
2024-04-11,sp500,0.4018405960709874,14.90999984741211
2024-05-10,sp500,0.2709178822668564,12.550000190734863
2024-06-11,sp500,0.439060446970401,12.850000381469728
2024-07-12,sp500,0.4726074223478161,12.460000038146973
2024-08-12,sp500,0.3113909769590515,20.709999084472656
2024-09-11,sp500,0.4304539312207025,17.690000534057617
2024-10-10,sp500,0.3896481331610424,20.93000030517578
2024-11-08,sp500,0.3171120024780788,14.9399995803833
2024-12-10,sp500,0.3551035379311264,14.18000030517578
2010-07-06,nifty50,1.0,20.899999618530277
2010-08-04,nifty50,0.1194037470008678,17.040000915527344
2010-09-02,nifty50,0.173545692920268,16.149999618530273
2010-10-04,nifty50,0.2865084836220507,22.799999237060547
2010-11-02,nifty50,0.0765347162549107,21.25
2010-12-03,nifty50,0.1682557784879789,18.600000381469727
2011-01-04,nifty50,0.2066396761133603,17.030000686645508
2011-02-03,nifty50,0.1670455436231089,22.690000534057617
2011-03-07,nifty50,0.1811919182578945,25.21999931335449
2011-04-05,nifty50,0.1380420287855796,19.899999618530277
2011-05-09,nifty50,0.460093896713615,21.5
2011-06-07,nifty50,0.1748960842974769,18.030000686645508
2011-07-06,nifty50,0.1854100115197019,18.34000015258789
2011-08-04,nifty50,0.3930138258591136,20.21999931335449
2011-09-07,nifty50,0.0395654209061121,27.86000061035156
2011-10-07,nifty50,0.0730321882607519,33.02000045776367
2011-11-11,nifty50,0.1954835074335746,24.739999771118164
2011-12-13,nifty50,0.1712621204261601,28.11000061035156
2012-01-11,nifty50,0.4125701282906351,24.540000915527344
2012-02-10,nifty50,0.3316080154989446,23.82999992370605
2012-03-14,nifty50,0.2225938726096438,24.71999931335449
2012-04-16,nifty50,0.2464666012203084,22.229999542236328
2012-05-16,nifty50,0.0394266465007562,23.709999084472656
2012-06-14,nifty50,0.1863089812041498,25.709999084472656
2012-07-13,nifty50,0.1547967479674796,18.26000022888184
2012-08-13,nifty50,0.0997982515131136,16.010000228881836
2012-09-13,nifty50,0.1087642271814648,15.670000076293944
2012-10-16,nifty50,0.1413996856383288,15.56999969482422
2012-11-20,nifty50,0.3406457910555113,15.8100004196167
2012-12-20,nifty50,0.0903139013452914,14.31999969482422
2013-01-21,nifty50,0.0712930514943862,13.65999984741211
2013-02-19,nifty50,0.1016442377911594,15.8100004196167
2013-03-20,nifty50,0.3871479035755052,16.65999984741211
2013-04-23,nifty50,0.1277631312107077,15.06999969482422
2013-05-24,nifty50,0.2504464285714285,17.700000762939453
2013-06-24,nifty50,0.3066488025456372,21.01000022888184
2013-07-23,nifty50,0.3118744415664118,16.719999313354492
2013-08-23,nifty50,0.1487806271060597,25.75
2013-09-24,nifty50,0.41019329810715,26.71999931335449
2013-10-25,nifty50,0.2506811292034945,20.420000076293945
2013-11-27,nifty50,0.2927567356501366,21.13999938964844
2013-12-27,nifty50,0.3393354423720372,14.65999984741211
2014-01-27,nifty50,0.441162917347409,18.670000076293945
2014-02-25,nifty50,0.1798239142196645,13.949999809265137
2014-03-28,nifty50,0.1768565463763793,18.6299991607666
2014-05-02,nifty50,0.2905151226363043,33.060001373291016
2014-06-02,nifty50,0.3733318505338078,16.5
2014-07-01,nifty50,0.554436667419282,17.65999984741211
2014-07-31,nifty50,0.454370592006839,13.81999969482422
2014-09-02,nifty50,0.5317618795045397,13.449999809265137
2014-10-01,nifty50,0.2646477488835231,13.0
2014-11-10,nifty50,0.3976875947032083,13.93000030517578
2014-12-09,nifty50,0.2791263324572716,12.5
2015-01-08,nifty50,0.2961857409059196,16.469999313354492
2015-02-09,nifty50,0.1478816419950272,22.020000457763672
2015-03-12,nifty50,0.2166995893543601,14.75
2015-04-15,nifty50,0.3768165919503424,14.619999885559082
2015-05-15,nifty50,0.2004602023900834,19.81999969482422
2015-06-15,nifty50,0.2630576242670163,17.520000457763672
2015-07-14,nifty50,0.2097557519894838,16.010000228881836
2015-08-12,nifty50,0.3515843140220027,17.450000762939453
2015-09-10,nifty50,0.336350955884364,24.75
2015-10-14,nifty50,0.1774035898347254,17.719999313354492
2015-11-17,nifty50,0.1182073379365793,16.969999313354492
2015-12-17,nifty50,0.2641845948054843,14.220000267028809
2016-01-18,nifty50,0.2038984051978735,20.229999542236328
2016-02-17,nifty50,0.0556053811659192,21.82999992370605
2016-03-18,nifty50,0.1208690889172905,16.3799991607666
2016-04-25,nifty50,0.165542272154266,16.56999969482422
2016-05-24,nifty50,0.1138192819224841,16.219999313354492
2016-06-22,nifty50,0.0428950741622413,18.18000030517578
2016-07-22,nifty50,0.2264490805462953,15.5
2016-08-23,nifty50,0.1111363788375359,13.899999618530272
2016-09-23,nifty50,0.2240896358543417,13.25
2016-10-26,nifty50,0.3273809523809524,14.449999809265137
2016-11-28,nifty50,0.1719234148823012,18.059999465942383
2016-12-27,nifty50,0.292211216991758,15.079999923706056
2017-01-25,nifty50,0.4413818033935067,15.170000076293944
2017-02-27,nifty50,0.4014834849602491,13.68000030517578
2017-03-29,nifty50,0.1980997430983158,12.09000015258789
2017-05-02,nifty50,0.3201305734400385,11.449999809265137
2017-05-31,nifty50,0.2707610230171048,11.760000228881836
2017-06-30,nifty50,0.3692129629629629,11.729999542236328
2017-07-31,nifty50,0.3158529234478601,11.899999618530272
2017-08-31,nifty50,0.3096108375452829,11.949999809265137
2017-09-29,nifty50,0.4416529231338337,12.489999771118164
2017-11-01,nifty50,0.1855178815498074,12.140000343322754
2017-11-30,nifty50,0.1492060987496596,13.550000190734863
2018-01-01,nifty50,0.3925226130653266,13.350000381469728
2018-01-31,nifty50,0.2614722165265532,15.93000030517578
2018-03-05,nifty50,0.433162879137514,15.399999618530272
2018-04-05,nifty50,0.3872520541123744,14.800000190734863
2018-05-07,nifty50,0.1704606486263168,13.760000228881836
2018-06-05,nifty50,0.2305949995644219,13.31999969482422
2018-07-04,nifty50,0.3940163327145438,12.65999984741211
2018-08-02,nifty50,0.2566186605827273,12.5600004196167
2018-09-04,nifty50,0.3099534800098883,13.779999732971191
2018-10-08,nifty50,0.257075186373058,20.149999618530277
2018-11-07,nifty50,0.2733560845171885,17.719999313354492
2018-12-10,nifty50,0.2477058663193918,20.440000534057617
2019-01-09,nifty50,0.4282944028206258,15.270000457763672
2019-02-07,nifty50,0.448637130427062,15.4399995803833
2019-03-12,nifty50,0.1692004572985332,15.100000381469728
2019-04-12,nifty50,0.3050884719135839,21.0
2019-05-17,nifty50,0.1933896094307582,28.07999992370605
2019-06-18,nifty50,0.34992964873738,14.600000381469728
2019-07-17,nifty50,0.5223478526850157,11.800000190734863
2019-08-19,nifty50,0.2768993128141869,16.75
2019-09-19,nifty50,0.59090411558669,15.550000190734863
2019-10-23,nifty50,0.2558023769522742,16.540000915527344
2019-11-22,nifty50,0.3760425629049533,14.869999885559082
2019-12-23,nifty50,0.4865392247651806,11.960000038146973
2020-01-22,nifty50,0.5106743539206837,16.360000610351562
2020-02-20,nifty50,0.2429807748776073,13.699999809265137
2020-03-24,nifty50,0.1018717368224589,83.61000061035156
2020-04-28,nifty50,0.4027068257775726,35.349998474121094
2020-05-29,nifty50,0.3274207766375842,30.21999931335449
2020-06-29,nifty50,0.5787243212182158,28.90999984741211
2020-07-28,nifty50,0.5425634788503524,23.63999938964844
2020-08-26,nifty50,0.6069698806819317,19.299999237060547
2020-09-24,nifty50,0.6392589864660467,23.51000022888184
2020-10-26,nifty50,0.3032702644371589,22.82999992370605
2020-11-24,nifty50,0.2387058297301326,21.059999465942383
2020-12-24,nifty50,0.4143689498554847,19.96999931335449
2021-01-25,nifty50,0.6421660746449264,23.25
2021-02-24,nifty50,0.3779037221816643,24.170000076293945
2021-03-26,nifty50,0.6796198467619181,20.649999618530277
2021-04-30,nifty50,0.6325658141453536,23.030000686645508
2021-06-01,nifty50,0.2274266958778305,17.389999389648438
2021-06-30,nifty50,0.4374671821311118,13.050000190734863
2021-07-30,nifty50,0.431578947368421,12.800000190734863
2021-08-31,nifty50,0.3476691729323308,14.520000457763672
2021-09-30,nifty50,0.2865100067833251,18.399999618530277
2021-11-01,nifty50,0.3969256666142562,17.239999771118164
2021-12-02,nifty50,0.3643743159430864,18.09000015258789
2021-12-31,nifty50,0.5749349200446262,16.219999313354492
2022-02-01,nifty50,0.5382517210027277,19.979999542236328
2022-03-03,nifty50,0.3056003127426793,28.15999984741211
2022-04-04,nifty50,0.5462467623635351,17.90999984741211
2022-05-06,nifty50,0.3336334464528938,21.25
2022-06-06,nifty50,0.4254924350556666,20.200000762939453
2022-07-05,nifty50,0.722428008125224,20.790000915527344
2022-08-03,nifty50,0.4390243902439024,18.450000762939453
2022-09-06,nifty50,0.3258288585644613,19.520000457763672
2022-10-06,nifty50,0.3836696090794451,19.31999969482422
2022-11-07,nifty50,0.5677691684977448,15.59000015258789
2022-12-07,nifty50,0.5039163324908232,14.079999923706056
2023-01-05,nifty50,0.2907571972644252,14.979999542236328
2023-02-06,nifty50,0.2915178571428571,14.6899995803833
2023-03-08,nifty50,0.7755854293148309,12.449999809265137
2023-04-11,nifty50,0.4067780004017028,11.979999542236328
2023-05-12,nifty50,0.3220389447984279,12.850000381469728
2023-06-12,nifty50,0.4333515828797784,11.25
2023-07-12,nifty50,0.4032030579566157,10.9399995803833
2023-08-10,nifty50,0.3725852511338821,11.399999618530272
2023-09-11,nifty50,0.615931721194879,11.350000381469728
2023-10-12,nifty50,0.3284499538981661,10.619999885559082
2023-11-13,nifty50,0.1682436811406351,11.1899995803833
2023-12-14,nifty50,0.312168837000449,12.31999969482422
2024-01-15,nifty50,0.2699507389162561,13.789999961853027
2024-02-15,nifty50,0.3012422360248447,15.229999542236328
2024-03-18,nifty50,0.498267716535433,13.899999618530272
2024-04-22,nifty50,0.3144113903795056,12.699999809265137
2024-05-23,nifty50,0.3866976918963449,21.3799991607666
2024-06-24,nifty50,0.2179364237609942,14.0600004196167
2024-07-24,nifty50,0.2157670632116315,11.760000228881836
2024-08-23,nifty50,0.4509503648319971,13.550000190734863
2024-09-23,nifty50,0.3553178847296494,13.789999961853027
2024-10-23,nifty50,0.5286506469500925,14.619999885559082
2024-11-25,nifty50,0.5742066757099336,15.300000190734863
2024-12-24,nifty50,0.5229764944939316,13.18000030517578
2010-07-07,bovespa,1.0,16.808767810078624
2010-08-06,bovespa,0.331333640978311,11.615224138543468
2010-09-06,bovespa,0.2109383154159273,14.62855150351915
2010-10-06,bovespa,0.1512011841056586,9.95521014359647
2010-11-08,bovespa,0.1334250343878954,13.4329831599001
2010-12-08,bovespa,0.0420114576702737,17.422880288043586
2011-01-10,bovespa,0.4606164383561644,11.979846849658728
2011-02-09,bovespa,0.2748618784530386,17.36928008224504
2011-03-14,bovespa,0.2822384428223844,15.665203694831467
2011-04-12,bovespa,0.8532731376975169,11.497232909652439
2011-05-13,bovespa,0.7103755569700827,15.066753703617856
2011-06-13,bovespa,0.6212603437301082,11.493448577317345
2011-07-13,bovespa,0.444896299308662,15.003122810580088
2011-08-11,bovespa,0.2245531413892754,39.53117995002637
2011-09-12,bovespa,0.3891998682910767,27.71032192139374
2011-10-11,bovespa,0.4354838709677419,26.846079494889807
2011-11-11,bovespa,0.0661345496009122,19.612842442395223
2011-12-13,bovespa,0.3788546255506608,19.9429151259518
2012-01-12,bovespa,0.6271050521251003,14.257879820380936
2012-02-13,bovespa,0.4387636532651638,12.831854143264247
2012-03-16,bovespa,0.3618637629779691,14.127788249948814
2012-04-17,bovespa,0.3008631319358816,13.462817373024707
2012-05-17,bovespa,0.0869565217391304,18.613459064283738
2012-06-18,bovespa,0.3545298800765897,19.853136308928505
2012-07-18,bovespa,-0.0288808664259927,20.158041610497538
2012-08-16,bovespa,0.1461538461538461,20.855406261588758
2012-09-17,bovespa,0.0661345496009122,14.495260600329404
2012-10-17,bovespa,0.1756842775302355,11.359519532169184
2012-11-19,bovespa,0.054054054054054,14.662358819834346
2012-12-19,bovespa,0.0684410646387832,11.20799424012723
2013-01-23,bovespa,0.3878740769529731,10.011972334337017
2013-02-26,bovespa,0.4337761409969748,10.121893799065818
2013-03-27,bovespa,0.2297111416781293,12.128595678114927
2013-04-26,bovespa,0.2487373737373737,16.2743558849043
2013-05-28,bovespa,0.218799119773656,11.756522566400939
2013-06-27,bovespa,0.432224360736871,20.785434235232955
2013-07-29,bovespa,0.5477041517734397,22.252970434853346
2013-08-27,bovespa,0.1421739563614626,17.171287835505574
2013-09-25,bovespa,0.2725173210161662,15.414862085463247
2013-10-24,bovespa,0.1459502806736166,10.155669429439492
2013-11-26,bovespa,0.4317180616740088,15.113969521936612
2013-12-27,bovespa,0.2995594713656387,13.834320695203337
2014-01-29,bovespa,0.1789748045178106,16.26002005578306
2014-02-27,bovespa,0.5896779409783048,21.535594078068552
2014-04-01,bovespa,0.4198895027624309,18.471382242620756
2014-05-05,bovespa,0.2153619992649761,15.549250172319137
2014-06-03,bovespa,0.0601503759398496,12.945721106515412
2014-07-04,bovespa,0.0705679862306368,14.053402563873096
2014-08-05,bovespa,0.3611725663716814,12.78186922215424
2014-09-03,bovespa,0.1139240506329113,13.966049778960246
2014-10-02,bovespa,0.6049661399548533,20.077668287843192
2014-10-31,bovespa,0.5100222717149221,35.34576756631987
2014-12-02,bovespa,0.3185699647045428,25.449456978908803
2015-01-06,bovespa,0.4375,28.820307397486044
2015-02-04,bovespa,0.4963503649635036,26.646372105237088
2015-03-09,bovespa,0.468232044198895,17.866169253235036
2015-04-08,bovespa,0.1395348837209302,21.24212708530566
2015-05-11,bovespa,0.145985401459854,15.567586246832384
2015-06-10,bovespa,0.0560787671232876,18.042654028346423
2015-07-10,bovespa,0.1781767955801105,13.49805579578367
2015-08-10,bovespa,0.1087962962962963,18.56360867410533
2015-09-09,bovespa,-0.0635359116022099,27.970905971995553
2015-10-08,bovespa,0.0145985401459854,28.604500432679984
2015-11-10,bovespa,-0.05,27.785425958457306
2015-12-10,bovespa,0.145985401459854,26.727739941465167
2016-01-14,bovespa,0.3032159264931087,21.1949634815658
2016-02-17,bovespa,0.4084507042253521,32.41088652957272
2016-03-17,bovespa,0.0185849364199543,40.45625484592005
2016-04-18,bovespa,0.4259927797833935,30.00106976142318
2016-05-18,bovespa,0.1162790697674418,28.338555624056205
2016-06-17,bovespa,0.3422083007047768,20.878344900734294
2016-07-18,bovespa,0.1903502974223397,21.63349003524821
2016-08-16,bovespa,0.6528,15.288301175609265
2016-09-15,bovespa,0.0289693593314763,22.105981125936168
2016-10-17,bovespa,0.500897855709306,15.189376414689107
2016-11-17,bovespa,0.1355060034305317,26.908553112031797
2016-12-16,bovespa,0.0749506903353057,23.30096582524482
2017-01-17,bovespa,0.2051683633516053,18.521815521092535
2017-02-16,bovespa,0.1092258748674443,16.70764943777181
2017-03-21,bovespa,0.0852819807427785,19.425270188377233
2017-04-20,bovespa,0.7029236089280101,14.019113222033033
2017-05-23,bovespa,0.309576837416481,40.76977192236627
2017-06-21,bovespa,0.3373493975903614,13.094901893349686
2017-07-20,bovespa,0.4492588369441277,10.643866489775798
2017-08-18,bovespa,0.1986455981941309,10.851535879674497
2017-09-18,bovespa,0.0194174757281553,9.870589492692645
2017-10-17,bovespa,0.1780055917986952,15.567572797677375
2017-11-15,bovespa,0.164899257688229,19.04401041286995
2017-12-14,bovespa,0.29235417150825,16.831246697528915
2018-01-15,bovespa,0.2773722627737226,12.058377198306557
2018-02-15,bovespa,0.1897810218978102,24.29414428818088
2018-03-16,bovespa,0.1240875912408759,12.346385022489342
2018-04-17,bovespa,0.1290322580645161,16.35938608921187
2018-05-17,bovespa,0.1416893732970027,19.460453845626873
2018-06-18,bovespa,0.1331865712713263,28.27211609927529
2018-07-18,bovespa,0.3807100728576384,19.55684983117825
2018-08-16,bovespa,0.0001133658315383,22.33879802296036
2018-09-17,bovespa,0.0435984034387473,23.521604077165783
2018-10-17,bovespa,0.1489361702127659,29.539776086468972
2018-11-19,bovespa,0.1162790697674418,24.162922551196157
2018-12-19,bovespa,0.0465116279069767,15.62524844609396
2019-01-23,bovespa,0.447653429602888,16.611374503172232
2019-02-22,bovespa,0.432224360736871,17.783487423463637
2019-03-27,bovespa,0.3454345434543454,21.137532671117327
2019-04-26,bovespa,0.2211571379664498,17.043803181654994
2019-05-28,bovespa,0.1191474889468314,21.12862640568508
2019-06-27,bovespa,0.0572515052286891,14.490199825687696
2019-07-29,bovespa,0.1979630808402291,14.191342928449599
2019-08-27,bovespa,0.2045454545454545,24.65267018222758
2019-09-25,bovespa,0.2391304347826087,13.491059687405313
2019-10-24,bovespa,0.5342960288808665,16.491831114351996
2019-11-26,bovespa,0.6026765113059529,15.766918384882143
2019-12-27,bovespa,0.2838709677419355,8.450970080890349
2020-01-29,bovespa,0.5342960288808665,20.574400869693157
2020-03-02,bovespa,1.0,34.58928811439055
2020-03-31,bovespa,0.3902994421040647,138.42587688173555
2020-05-04,bovespa,0.6491002570694088,53.636769373835214
2020-06-02,bovespa,0.7145631067961165,39.27770741368392
2020-07-02,bovespa,0.521891418563923,28.255898573179067
2020-07-31,bovespa,0.6964265063027639,19.73217172445968
2020-08-31,bovespa,0.7073356138350437,22.416519925770974
2020-09-30,bovespa,0.2287308228730822,23.495072530469415
2020-10-30,bovespa,0.7292817679558011,26.626771270573528
2020-12-02,bovespa,0.3465129049972542,22.384896848706507
2021-01-06,bovespa,0.5187018701870187,13.015889084507226
2021-02-05,bovespa,0.3741403026134801,26.49629782946375
2021-03-10,bovespa,0.5579793340987371,29.16654135958938
2021-04-09,bovespa,0.3760511268079381,22.045377811501602
2021-05-11,bovespa,0.4764542936288088,12.358485280295932
2021-06-10,bovespa,0.3300970873786408,15.2322034377068
2021-07-12,bovespa,0.1978021978021978,18.826240012941344
2021-08-10,bovespa,0.6956521739130435,14.533082273461496
2021-09-09,bovespa,0.1087708267840301,26.005127771763192
2021-10-08,bovespa,0.4565332206612443,26.74797195432147
2021-11-10,bovespa,0.5620437956204379,29.6143422641853
2021-12-10,bovespa,0.145985401459854,29.583205724837796
2022-01-12,bovespa,0.2992700729927007,22.883050565076747
2022-02-10,bovespa,0.3076923076923077,18.086106365249364
2022-03-15,bovespa,0.2058165548098434,26.20733554996833
2022-04-13,bovespa,0.50986632718014,20.764366122728692
2022-05-16,bovespa,0.4662464416429442,25.534042216017394
2022-06-14,bovespa,0.430379746835443,22.52115355497275
2022-07-14,bovespa,0.5308740978348035,18.18150201541095
2022-08-12,bovespa,0.4430299172501591,22.024666526004196
2022-09-13,bovespa,0.4130434782608695,22.668257275685622
2022-10-13,bovespa,0.4428571428571428,29.241219193363005
2022-11-14,bovespa,0.391304347826087,33.91673547222625
2022-12-14,bovespa,0.6956521739130435,29.897399671327136
2023-01-13,bovespa,0.4428571428571428,30.13165524218604
2023-02-13,bovespa,0.4545454545454545,21.90106480417997
